PN,ProductGroup,WorkCenter,Predecessors,RawMaterial,OperationRoute,OperationRouteID,ProcessingTimes,SetupTimes,BatchInfo,ScrapRate
6337-1800-2601,,Phantom,[],-,Phantom,31,[0],0,127-254.54545454545453-509.09090909090907,0
6337-1800-2602,,SA,"[['6337-1500-0704', 1.0]]",-,SA,21,[13.083],0,127-254.54545454545453-509.09090909090907,0
6337-1800-2603,,SA,"[['6337-1500-0704', 1.0]]",-,SA,21,[13.083],0,127-254.54545454545453-509.09090909090907,0
6337-1800-2604,,SA,"[['6337-1500-0705', 1.0]]",-,SA,21,[13.083],0,127-254.54545454545453-509.09090909090907,0
6337-1800-2605,,SA,"[['6337-1500-0705', 1.0]]",-,SA,21,[13.083],0,127-254.54545454545453-509.09090909090907,0
6337-1800-4300,,SA,[],-,SA,21,[1.286],0,257-514.875-1029.75,0.028839367
6337-1800-4302,,SA,"[['6337-1900-0901', 1.0]]",-,SA,21,[1.286],0,257-514.875-1029.75,0.028839367
6337-1900-5000,,SA,"[['6337-1500-0705', 1.0], ['6337-1800-4301', 1.0]]",-,SA,21,[9.96],0,50-100-200,0
6337-1901-0801,,Phantom,[],-,Phantom,31,[0],0,50-100-200,0.000555247
6337-1901-0802,,SA,"[['6337-1500-0705', 1.0]]",-,SA,21,[3.746],0,50-100-200,0.000555247
6337-2000-0400,,SA,"[['6337-2000-1100', 1.0]]",-,SA,21,[9.96],0,50-100-200,0.208333333
6379-0500-0006,,SA,"[['6379-0600-0005', 1.0], ['6379-0600-8302', 1.0]]",-,SA,21,[9.96],0,50-100-200,0.02
6379-0600-8201,,SA,[],-,SA,21,[9.96],0,50-100-200,0.02
6379-0600-8801,,SA,[],-,SA,21,[9.96],0,50-100-200,0.02
6379-0600-8901,,SA,[],-,SA,21,[9.96],0,50-100-200,0.02
6379-0800-0200,,SA,"[['6379-0500-0001', 1.0], ['6379-0800-0700', 2.0], ['6379-0800-0900', 1.0], ['6379-0800-1200', 1.0], ['6379-0800-1300', 1.0], ['6379-0800-1400', 1.0]]",-,SA,21,[9.96],0,50-100-200,0.02
6379-0800-0202,,Phantom,"[['6379-0500-0002', 1.0], ['6379-0800-0700', 2.0], ['6379-0800-0900', 1.0], ['6379-0800-1300', 1.0], ['6379-0800-1400', 1.0]]",-,Phantom,31,[0],0,50-100-200,0.02
6379-0800-0203,,Phantom,"[['6379-0500-0003', 1.0], ['6379-0600-8703', 1.0], ['6379-0800-0700', 2.0], ['6379-0800-1301', 1.0], ['6379-0800-1401', 1.0]]",-,Phantom,31,[0],0,50-100-200,0.02
6379-0800-0204,,Phantom,"[['6379-0500-0004', 1.0], ['6379-0600-8703', 1.0], ['6379-0800-0700', 2.0], ['6379-0800-1301', 1.0], ['6379-0800-1401', 1.0]]",-,Phantom,31,[0],0,50-100-200,0.02
6379-0800-0800,,Phantom,"[['6379-0500-0001', 1.0], ['6379-0800-1300', 1.0], ['6379-0800-1400', 1.0]]",-,Phantom,31,[0],0,50-100-200,0.02
6379-0800-0801,,Phantom,"[['6379-0500-0003', 1.0], ['6379-0600-8703', 1.0], ['6379-0800-0700', 2.0], ['6379-0800-1301', 1.0], ['6379-0800-1401', 1.0]]",-,Phantom,31,[0],0,50-100-200,0.02
6379-0800-2200,,SA,[],-,SA,21,[9.96],0,50-100-200,0.02
6379-0800-2400,,Phantom,"[['6379-0500-0003', 1.0], ['6379-0600-8703', 1.0], ['6379-0800-0700', 2.0], ['6379-0800-1301', 1.0], ['6379-0800-1401', 1.0], ['6379-0800-3600', 2.0]]",-,Phantom,31,[0],0,50-100-200,0.02
6379-0800-3000,,Phantom,"[['6379-0500-0003', 1.0], ['6379-0600-8703', 1.0], ['6379-0800-0700', 2.0], ['6379-0800-1301', 1.0], ['6379-0800-1401', 1.0]]",-,Phantom,31,[0],0,50-100-200,0.02
6379-0900-0000,,SA,[],-,SA,21,[9.96],0,50-100-200,0.02
6379-1000-0000,,SA,[],-,SA,21,[9.96],0,50-100-200,0.02
6379-1000-0600,,SA,[],-,SA,21,[9.96],0,50-100-200,0.02
6404-0700-0601,,Phantom,[],-,Phantom,31,[0],0,50-100-200,0.02
6404-0700-1002,,SA,"[['6404-1900-0000', 1.0]]",-,SA,21,[1.292],0,54-108.0-216.0,0
6410-0600-4612,,SA,[],-,SA,21,[1.294],0,58-117.6-235.2,0.005899705
6410-0600-4613,,SA,[],-,SA,21,[1.294],0,58-117.6-235.2,0.005899705
6410-0600-4614,,SA,[],-,SA,21,[1.294],0,58-117.6-235.2,0.005899705
6410-0600-4615,,SA,[],-,SA,21,[1.294],0,58-117.6-235.2,0.005899705
6410-0600-4616,,SA,"[['6410-1900-1000', 1.0]]",-,SA,21,[1.294],0,58-117.6-235.2,0.005899705
6410-0600-4710,,SA,[],-,SA,21,[9.96],0,9-19.0-38.0,0
6410-0600-4711,,SA,[],-,SA,21,[9.96],0,9-19.0-38.0,0
6410-0600-4712,,SA,[],-,SA,21,[9.96],0,9-19.0-38.0,0
6410-0600-4713,,SA,[],-,SA,21,[9.96],0,9-19.0-38.0,0
6410-0600-4714,,SA,"[['6410-1900-1200', 1.0]]",-,SA,21,[9.96],0,9-19.0-38.0,0
6410-0600-6015,,PRD,[],-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[0.517, 0.833, 3.75, 2.267, 0.55]","[10, 54, 10, 10, 10]",21-42.0-84.0,0.007220217
6410-0600-6016,,SA,[],-,SA,21,[1.327],0,21-42.0-84.0,0.007220217
6410-0600-6017,,SA,"[['6410-1901-0600', 1.0]]",-,SA,21,[1.327],0,21-42.0-84.0,0.007220217
6410-0700-0315,,SA,"[['6410-0600-6013', 1.0]]",-,SA,21,[9.96],0,20-40.5-81.0,0
6410-0700-0316,,SA,"[['6410-0600-6014', 1.0]]",-,SA,21,[9.96],0,20-40.5-81.0,0
6410-0700-0317,,SA,"[['6410-1901-0600', 1.0]]",-,SA,21,[9.96],0,20-40.5-81.0,0
6410-0700-1701,,PRD,[],-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[1.017, 0.667, 3.75, 1.882, 1.1333333333333333]","[10, 34.967, 10, 4.733, 10]",290-580-1160,0.018518519
6410-0700-2706,,SA,[],-,SA,21,[9.96],0,50-100-200,0.02
6410-0700-2804,,Phantom,[],-,Phantom,31,[0],0,25-50.0-100.0,0
6410-0700-2805,,Phantom,[],-,Phantom,31,[0],0,25-50.0-100.0,0
6410-0700-2806,,SA,"[['6410-0700-0002', 1.0]]",-,SA,21,[9.96],0,25-50.0-100.0,0
6410-0700-2807,,SA,"[['6410-0700-0002', 1.0]]",-,SA,21,[9.96],0,25-50.0-100.0,0
6410-0800-0423,,SA,[],-,SA,21,[9.96],0,62-125.0-250.0,0
6410-0800-0425,,SA,[],-,SA,21,[9.96],0,62-125.0-250.0,0
6410-0800-0427,,SA,"[['6410-1600-3901', 1.0]]",-,SA,21,[9.96],0,62-125.0-250.0,0
6410-0800-0428,,SA,"[['6410-1600-3902', 1.0]]",-,SA,21,[9.96],0,62-125.0-250.0,0
6410-0800-0429,,SA,"[['6410-1600-3903', 1.0]]",-,SA,21,[9.96],0,62-125.0-250.0,0
6410-0900-0004,,PRD,[],-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[0.517, 0.833, 3.75, 1.879, 0.55]","[10, 54, 10, 10, 10]",290-580-1160,0.01
6410-0900-1300,,SA,[],-,SA,21,[1.289],0,50-100-200,0
6410-0900-1301,,SA,"[['6410-2000-0000', 1.0]]",-,SA,21,[1.289],0,50-100-200,0
6410-0900-2903,,SA,[],-,SA,21,[9.96],0,50-100-200,0.02
6410-1100-0003,,SA,[],-,SA,21,[9.96],0,50-100-200,0.02
6410-1100-0004,,Phantom,"[['6410-1000-0008', 1.0], ['6410-1500-0000', 1.0], ['6410-1500-0100', 1.0]]",-,Phantom,31,[0],0,50-100-200,0.02
6410-1100-0005,,Phantom,"[['6410-1000-0008', 1.0], ['6410-1500-0000', 1.0], ['6410-1600-0000', 1.0]]",-,Phantom,31,[0],0,50-100-200,0.02
6410-1100-1600,,Phantom,[],-,Phantom,31,[0],0,10-20.0-40.0,0.011406844
6410-1100-1601,,Phantom,[],-,Phantom,31,[0],0,10-20.0-40.0,0.011406844
6410-1100-1602,,Phantom,[],-,Phantom,31,[0],0,10-20.0-40.0,0.011406844
6410-1100-1603,,SA,"[['6410-1100-1800', 1.0], ['6410-1100-5003', 1.0]]",-,SA,21,[15.937],0,10-20.0-40.0,0.011406844
6410-1100-1604,,SA,"[['6410-1100-1800', 1.0], ['6410-1100-5004', 1.0]]",-,SA,21,[15.937],0,10-20.0-40.0,0.011406844
6410-1100-1605,,SA,"[['6410-1100-1800', 1.0], ['6410-1100-5005', 1.0]]",-,SA,21,[15.937],0,10-20.0-40.0,0.011406844
6410-1100-1900,,Phantom,[],-,Phantom,31,[0],0,42-84.10526315789474-168.21052631578948,0.00326087
6410-1100-1901,,Phantom,[],-,Phantom,31,[0],0,42-84.10526315789474-168.21052631578948,0.00326087
6410-1100-1902,,Phantom,[],-,Phantom,31,[0],0,42-84.10526315789474-168.21052631578948,0.00326087
6410-1100-1903,,SA,"[['6410-1100-1800', 1.0], ['6410-1100-2203', 1.0]]",-,SA,21,[13.629],0,42-84.10526315789474-168.21052631578948,0.00326087
6410-1100-1904,,SA,"[['6410-1100-1800', 1.0], ['6410-1100-2204', 1.0]]",-,SA,21,[13.629],0,42-84.10526315789474-168.21052631578948,0.00326087
6410-1100-1905,,SA,"[['6410-1100-1800', 1.0], ['6410-1100-2205', 1.0]]",-,SA,21,[13.629],0,42-84.10526315789474-168.21052631578948,0.00326087
6410-1100-2004,,SA,"[['6410-1100-2304', 1.0]]",-,SA,21,[11.684],0,57-115.76470588235294-231.52941176470588,0.001043297
6410-1100-2005,,SA,"[['6410-1100-2305', 1.0]]",-,SA,21,[11.684],0,57-115.76470588235294-231.52941176470588,0.001043297
6410-1100-2006,,SA,"[['6410-1100-2306', 1.0]]",-,SA,21,[11.684],0,57-115.76470588235294-231.52941176470588,0.001043297
6410-1100-2100,,Phantom,[],-,Phantom,31,[0],0,50-100-200,0.02
6410-1100-2101,,Phantom,[],-,Phantom,31,[0],0,50-100-200,0.02
6410-1100-2102,,Phantom,[],-,Phantom,31,[0],0,50-100-200,0.02
6410-1100-2103,,Phantom,[],-,Phantom,31,[0],0,50-100-200,0.02
6410-1100-2104,,SA,"[['6410-1100-1704', 1.0], ['6410-1100-1800', 1.0]]",-,SA,21,[9.96],0,50-100-200,0.02
6410-1100-6000,,Phantom,[],-,Phantom,31,[0],0,50-100-200,0.02
6410-1100-6001,,SA,"[['6410-1100-6200', 1.0]]",-,SA,21,[9.96],0,50-100-200,0.02
6410-1100-6800,,PRD,[],-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[1.217, 0.583, 3.75, 2.433, 1.3666666666666667]","[10, 64.789, 10, 10, 10]",224-448.0-896.0,0.005651596
6410-1200-2500,,PRD,[],-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[1.217, 0.733, 3.75, 2.433, 1.3666666666666667]","[10, 50.867, 10, 10, 10]",290-580-1160,0
6410-1200-2501,,PRD,[],-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[1.217, 0.733, 3.75, 2.433, 1.3666666666666667]","[10, 50.867, 10, 10, 10]",290-580-1160,0
6410-1200-2502,,PRD,[],-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[1.217, 0.733, 3.75, 2.433, 1.3666666666666667]","[10, 50.867, 10, 10, 10]",290-580-1160,0
6410-1300-0000,,SA,[],-,SA,21,[9.96],0,50-100-200,0.02
6410-1300-3803,,SA,"[['6410-1000-0008', 1.0], ['6410-1500-0000', 1.0], ['6410-1500-0100', 1.0]]",-,SA,21,[9.96],0,50-100-200,0.02
6410-1300-3804,,SA,"[['6410-1000-0008', 1.0], ['6410-1500-0000', 1.0], ['6410-1600-0000', 1.0]]",-,SA,21,[9.96],0,50-100-200,0.02
6410-1300-4600,,SA,[],-,SA,21,[9.96],0,75-150.0-300.0,0
6410-1300-4601,,SA,"[['6410-1902-1100', 1.0]]",-,SA,21,[9.96],0,75-150.0-300.0,0
6410-1300-5000,,Phantom,[],-,Phantom,31,[0],0,65-131.85714285714286-263.7142857142857,0.000625782
6410-1300-5001,,Phantom,[],-,Phantom,31,[0],0,65-131.85714285714286-263.7142857142857,0.000625782
6410-1300-5301,,SA,[],-,SA,21,[1.394],0,240-480.0-960.0,0.000720981
6410-1300-5302,,SA,"[['6410-1901-2800', 1.0]]",-,SA,21,[1.394],0,240-480.0-960.0,0.000720981
6410-1300-5303,,SA,"[['6410-1901-2801', 1.0]]",-,SA,21,[1.394],0,240-480.0-960.0,0.000720981
6410-1300-7101,,SA,[],-,SA,21,[1.264],0,258-517.0-1034.0,0.000668003
6410-1300-7102,,SA,"[['6410-1901-3000', 1.0]]",-,SA,21,[1.264],0,258-517.0-1034.0,0.000668003
6410-1300-7103,,SA,"[['6410-1901-3001', 1.0]]",-,SA,21,[1.264],0,258-517.0-1034.0,0.000668003
6410-1400-0000,,SA,[],-,SA,21,[9.96],0,50-100-200,0.02
6410-1400-1700,,SA,[],-,SA,21,[9.96],0,50-100-200,0.02
6410-1400-1703,,SA,"[['6410-1400-3303', 1.0]]",-,SA,21,[9.96],0,50-100-200,0.02
6410-1400-1704,,Phantom,[],-,Phantom,31,[0],0,50-100-200,0.02
6410-1400-2900,,SA,[],-,SA,21,[9.96],0,50-100-200,0.02
6410-1400-3302,,SA,[],-,SA,21,[9.96],0,20-41.75-83.5,0
6410-1400-3304,,SA,"[['6410-1900-1400', 1.0]]",-,SA,21,[9.96],0,20-41.75-83.5,0
6410-1400-3803,,SA,[],-,SA,21,[9.96],0,86-172.4-344.8,0.030248034
6410-1400-3805,,PRD,[],-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[0.517, 1.667, 3.75, 2.04, 0.55]","[10, 69.028, 10, 6.983, 10]",86-172.4-344.8,0.030248034
6410-1502-3300,,Phantom,"[['6410-1300-1301', 1.0], ['6410-1502-5900', 1.0]]",-,Phantom,31,[0],0,15-31.25-62.5,0.001904762
6410-1502-3301,,SA,"[['6410-1300-1207', 1.0], ['6410-1300-1301', 1.0], ['6410-1502-5900', 1.0]]",-,SA,21,[46.766],0,15-31.25-62.5,0.001904762
6410-1502-3302,,SA,"[['6410-1300-1207', 1.0], ['6410-1300-1301', 1.0], ['6410-1502-5900', 1.0]]",-,SA,21,[46.766],0,15-31.25-62.5,0.001904762
6410-1502-3303,,SA,"[['6410-1300-1208', 1.0], ['6410-1300-1302', 1.0], ['6410-1502-5900', 1.0]]",-,SA,21,[46.766],0,15-31.25-62.5,0.001904762
6410-1502-6704,,PRD,[],-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[0.517, 0.833, 3.75, 2.433, 0.55]","[10, 54, 10, 10, 10]",290-580-1160,0.01
6410-1502-6705,,PRD,[],-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[0.517, 0.833, 3.75, 2.433, 0.55]","[10, 54, 10, 10, 10]",290-580-1160,0.01
6410-1502-7502,,PRD,[],-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[0.517, 0.75, 3.75, 1.869, 0.55]","[10, 72.829, 10, 3.768, 10]",76-152.16666666666666-304.3333333333333,0.008668904
6410-1502-8000,,PRD,[],-,"['LaserMarking', 'SMD', 'Depanelize']",1,"[1.217, 0.667, 1.3666666666666667]","[10, 43.933, 10]",290-580-1160,0
6410-1502-8600,,PRD,[],-,"['LaserMarking', 'SMD', 'Depanelize']",1,"[0.517, 3.5, 0.55]","[10, 56.183, 10]",290-580-1160,0.010928962
6410-1600-1000,,SA,"[['6410-1500-0000', 1.0], ['6410-1500-0100', 1.0]]",-,SA,21,[38.454],0,34-68.71428571428571-137.42857142857142,0.002871913
6410-1600-1001,,SA,"[['6410-1500-0000', 1.0], ['6410-1500-0100', 1.0], ['6410-1502-7504', 1.0]]",-,SA,21,[38.454],0,34-68.71428571428571-137.42857142857142,0.002871913
6410-1600-1002,,Phantom,"[['6410-1500-0000', 1.0], ['6410-1500-0100', 1.0], ['6410-1502-7504', 1.0]]",-,Phantom,31,[0],0,34-68.71428571428571-137.42857142857142,0.002871913
6410-1600-1003,,SA,"[['6410-1500-0000', 1.0], ['6410-1500-0100', 1.0], ['6410-1502-7504', 1.0]]",-,SA,21,[38.454],0,34-68.71428571428571-137.42857142857142,0.002871913
6410-1600-1004,,SA,"[['6410-1500-0000', 1.0], ['6410-1500-0100', 1.0], ['6410-1502-7504', 1.0]]",-,SA,21,[38.454],0,34-68.71428571428571-137.42857142857142,0.002871913
6410-1600-1005,,SA,"[['6410-1500-0000', 1.0], ['6410-1500-0100', 1.0], ['6410-1502-7504', 1.0]]",-,SA,21,[38.454],0,34-68.71428571428571-137.42857142857142,0.002871913
6410-1600-1100,,SA,"[['6410-1500-0000', 1.0], ['6410-1500-0100', 1.0], ['6410-1502-7504', 1.0]]",-,SA,21,[40.392],0,41-83.0-166.0,0
6410-1600-2800,,Phantom,"[['6410-1300-5002', 1.0], ['6410-1600-2900', 1.0]]",-,Phantom,31,[0],0,65-131.85714285714286-263.7142857142857,0.001204456
6410-1600-2801,,SA,"[['6410-1300-5002', 1.0], ['6410-1600-2900', 1.0], ['6410-1600-3902', 1.0]]",-,SA,21,[12.345],0,65-131.85714285714286-263.7142857142857,0.001204456
6410-1600-2802,,SA,"[['6410-1300-5002', 1.0], ['6410-1600-2900', 1.0], ['6410-1600-3903', 1.0]]",-,SA,21,[12.345],0,65-131.85714285714286-263.7142857142857,0.001204456
6410-1600-2803,,SA,"[['6410-1300-5003', 1.0], ['6410-1600-2900', 1.0], ['6410-1600-3903', 1.0]]",-,SA,21,[12.345],0,65-131.85714285714286-263.7142857142857,0.001204456
6410-1600-4401,,PRD,[],-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[0.517, 0.833, 3.75, 2.433, 0.55]","[10, 54, 10, 10, 10]",290-580-1160,0.01
6410-1600-4402,,PRD,[],-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[0.517, 0.833, 3.75, 2.433, 0.55]","[10, 54, 10, 10, 10]",290-580-1160,0.01
6410-1600-5001,,PRD,[],-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[0.517, 0.833, 3.75, 2.433, 0.55]","[10, 54, 10, 10, 10]",290-580-1160,0.01
6410-1600-5002,,PRD,[],-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[0.517, 0.833, 3.75, 2.433, 0.55]","[10, 54, 10, 10, 10]",290-580-1160,0.01
6410-1601-5600,,SA,"[['6410-1502-8601', 1.0], ['6410-1502-8701', 1.0], ['6410-1502-9801', 1.0]]",-,SA,21,[18.196],0,50-100-200,0
6410-1601-5601,,SA,"[['6410-1502-8602', 1.0], ['6410-1502-8702', 1.0], ['6410-1502-9802', 1.0]]",-,SA,21,[18.196],0,50-100-200,0
6410-1601-5602,,SA,"[['6410-1502-8602', 1.0], ['6410-1502-8702', 1.0], ['6410-1502-9803', 1.0]]",-,SA,21,[18.196],0,50-100-200,0
6410-1601-6700,,SA,"[['6410-1502-8601', 1.0], ['6410-1600-6200', 1.0], ['6410-1600-8600', 1.0]]",-,SA,21,[9.96],0,50-100-200,0
6410-1601-6701,,Phantom,"[['6410-1502-8602', 1.0], ['6410-1600-6201', 1.0], ['6410-1700-6800', 1.0]]",-,Phantom,31,[0],0,50-100-200,0
6410-1601-6702,,SA,"[['6410-1502-8602', 1.0], ['6410-1600-6202', 1.0], ['6410-1700-6800', 1.0]]",-,SA,21,[9.96],0,50-100-200,0
6410-1601-7200,,SA,"[['6410-1502-8601', 1.0], ['6410-1600-5600', 1.0], ['6410-1600-8600', 1.0]]",-,SA,21,[12.952],0,50-100-200,0
6410-1601-7201,,Phantom,"[['6410-1502-8602', 1.0], ['6410-1600-6201', 1.0], ['6410-1700-6800', 1.0]]",-,Phantom,31,[0],0,50-100-200,0
6410-1601-7202,,SA,"[['6410-1502-8602', 1.0], ['6410-1700-6800', 1.0]]",-,SA,21,[12.952],0,50-100-200,0
6410-1601-7700,,SA,"[['6410-1502-8601', 1.0], ['6410-1600-4400', 1.0], ['6410-1600-6800', 1.0]]",-,SA,21,[9.96],0,50-100-200,0.02
6410-1601-8200,,SA,"[['6410-1502-8601', 1.0], ['6410-1600-4400', 1.0], ['6410-1600-7400', 1.0]]",-,SA,21,[9.96],0,50-100-200,0.02
6410-1601-8600,,SA,"[['6410-1502-8601', 1.0], ['6410-1502-8701', 1.0], ['6410-1600-5000', 1.0]]",-,SA,21,[9.96],0,50-100-200,0.02
6410-1601-9100,,SA,"[['6410-1502-6703', 1.0], ['6410-1502-8601', 1.0], ['6410-1502-8701', 1.0]]",-,SA,21,[9.96],0,50-100-200,0.02
6410-1601-9500,,SA,"[['6410-1502-6703', 1.0], ['6410-1502-8601', 1.0], ['6410-1503-1301', 1.0]]",-,SA,21,[9.96],0,50-100-200,0.02
6410-1602-0000,,SA,"[['6410-1502-8601', 1.0], ['6410-1600-5000', 1.0], ['6410-1600-8000', 1.0]]",-,SA,21,[9.96],0,50-100-200,0.02
6410-1602-0501,,SA,[],-,SA,21,[9.96],0,134-268.09090909090907-536.1818181818181,0.007603358
6410-1602-0502,,SA,[],-,SA,21,[9.96],0,134-268.09090909090907-536.1818181818181,0.007603358
6410-1602-0503,,SA,[],-,SA,21,[9.96],0,134-268.09090909090907-536.1818181818181,0.007603358
6410-1602-0504,,PRD,[],-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[0.517, 1.167, 3.75, 2.003, 0.55]","[10, 50.936, 10, 6.098, 10]",134-268.09090909090907-536.1818181818181,0.007603358
6410-1602-0900,,SA,"[['6410-1400-3804', 1.0], ['6410-1502-5900', 1.0]]",-,SA,21,[21.407],0,28-57.142857142857146-114.28571428571429,0.033839779
6410-1602-0901,,SA,"[['6410-1400-3804', 1.0], ['6410-1502-5900', 1.0]]",-,SA,21,[21.407],0,28-57.142857142857146-114.28571428571429,0.033839779
6410-1602-0902,,SA,"[['6410-1400-3804', 1.0], ['6410-1502-5900', 1.0]]",-,SA,21,[21.407],0,28-57.142857142857146-114.28571428571429,0.033839779
6410-1602-0903,,SA,"[['6410-1400-3804', 1.0], ['6410-1502-5900', 1.0]]",-,SA,21,[21.407],0,28-57.142857142857146-114.28571428571429,0.033839779
6410-1602-0904,,SA,"[['6410-1400-3806', 1.0], ['6410-1502-5900', 1.0]]",-,SA,21,[21.407],0,28-57.142857142857146-114.28571428571429,0.033839779
6410-1700-0000,,PRD,[],-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[2.417, 0.833, 3.75, 2.433, 2.7666666666666666]","[10, 54, 10, 10, 10]",290-580-1160,0.01
6410-1700-5200,,SA,"[['6410-1502-7504', 1.0]]",-,SA,21,[9.96],0,50-100-200,0.02
6410-1701-3801,,PRD,[],-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[0.617, 1.45, 3.75, 2.433, 0.6666666666666666]","[10, 54, 10, 10, 10]",65-130.0-260.0,0.015384615
6410-1701-3802,,PRD,[],-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[0.617, 1.45, 3.75, 2.433, 0.6666666666666666]","[10, 54, 10, 10, 10]",65-130.0-260.0,0.015384615
6410-1701-3803,,PRD,[],-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[0.617, 1.45, 3.75, 2.433, 0.6666666666666666]","[10, 54, 10, 10, 10]",65-130.0-260.0,0.015384615
6410-1800-0300,,PRD,[],-,"['LaserMarking', 'SMD', 'Depanelize']",1,"[1.017, 2.167, 1.1333333333333333]","[10, 91.217, 10]",144-288.1818181818182-576.3636363636364,0.011269276
6410-1800-0400,,Phantom,[],-,Phantom,31,[0],0,58-116.66666666666667-233.33333333333334,0.022680412
6410-1800-0401,,Phantom,[],-,Phantom,31,[0],0,58-116.66666666666667-233.33333333333334,0.022680412
6410-1800-0500,,Phantom,[],-,Phantom,31,[0],0,25-50.0-100.0,0.01
6410-1800-0501,,PRD,"[['1202-0001-1104', 8.0]]",-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[1.017, 1.45, 3.75, 2.433, 1.1333333333333333]","[10, 54, 10, 10, 10]",25-50.0-100.0,0.01
6410-1800-1500,,SA,"[['6410-1700-9300', 1.0], ['6410-1800-1601', 1.0]]",-,SA,21,[21.552],0,62-125.5-251.0,0.003199488
6410-1800-1501,,SA,"[['6410-1700-9301', 1.0], ['6410-1800-1601', 1.0]]",-,SA,21,[21.552],0,62-125.5-251.0,0.003199488
6410-1800-1502,,SA,"[['6410-1700-9302', 1.0], ['6410-1800-1601', 1.0]]",-,SA,21,[21.552],0,62-125.5-251.0,0.003199488
6410-1800-1600,,Phantom,[],-,Phantom,31,[0],0,63-126.45454545454545-252.9090909090909,0.002489885
6410-1900-0001,,PRD,[],-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[0.517, 0.717, 3.75, 1.748, 0.55]","[10, 12.833, 10, 2.392, 10]",6-12.0-24.0,0.130434783
6410-1900-1600,,SA,"[['6410-1800-0402', 1.0], ['6410-1900-2100', 1.0]]",-,SA,21,[13.75],0,18-36.666666666666664-73.33333333333333,0
6410-1900-1601,,SA,"[['6410-1800-0403', 1.0], ['6410-1900-2100', 1.0]]",-,SA,21,[13.75],0,18-36.666666666666664-73.33333333333333,0
6410-1900-1602,,SA,"[['6410-1800-0403', 1.0], ['6410-1900-2101', 1.0]]",-,SA,21,[13.75],0,18-36.666666666666664-73.33333333333333,0
6410-1900-1700,,SA,"[['6410-1800-0502', 1.0], ['6410-1900-2200', 1.0]]",-,SA,21,[9.96],0,12-25.0-50.0,0
6410-1900-1701,,Phantom,"[['6410-1800-0503', 1.0], ['6410-1900-2201', 1.0]]",-,Phantom,31,[0],0,12-25.0-50.0,0
6410-1900-1800,,SA,"[['6410-1800-0402', 1.0], ['6410-1900-2300', 1.0]]",-,SA,21,[9.96],0,30-60.0-120.0,0
6410-1900-1801,,SA,"[['6410-1800-0402', 1.0], ['6410-1900-2301', 1.0]]",-,SA,21,[9.96],0,30-60.0-120.0,0
6410-1900-1802,,SA,"[['6410-1800-0403', 1.0], ['6410-1900-2302', 1.0]]",-,SA,21,[9.96],0,30-60.0-120.0,0
6410-1900-1900,,SA,"[['6410-1800-0402', 1.0], ['6410-1900-2400', 1.0]]",-,SA,21,[13.756],0,16-33.333333333333336-66.66666666666667,0
6410-1900-1901,,SA,"[['6410-1800-0403', 1.0], ['6410-1900-2400', 1.0]]",-,SA,21,[13.756],0,16-33.333333333333336-66.66666666666667,0
6410-1900-1902,,SA,"[['6410-1800-0403', 1.0], ['6410-1900-2401', 1.0]]",-,SA,21,[13.756],0,16-33.333333333333336-66.66666666666667,0
6410-1900-2000,,SA,"[['6410-1701-3804', 1.0], ['6410-1800-0502', 1.0]]",-,SA,21,[9.96],0,12-25.0-50.0,0
6410-1900-2001,,Phantom,[],-,Phantom,31,[0],0,12-25.0-50.0,0
6410-1901-3200,,PRD,[],-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[1.017, 1.45, 3.75, 2.433, 1.1333333333333333]","[10, 54, 10, 10, 10]",4-8.0-16.0,0
